Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Supermarket Type1,Supermarket Type2,Supermarket Type3,Regular,Food,Non-Consumable,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049,Item_Outlet_Sales
15.2,0.097043739,116.8492,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2664.5316
8.77,0.046762633,170.8422,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1724.422
19.7,0.064909488,88.5198,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1308.297
10.5,0.011305478999999998,235.5248,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4740.496
15.1,0.057850699000000005,146.2786,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,433.4358
5.405,0.053576661,200.5742,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2388.8904
20.35,0.150947728,81.0276,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1868.2348
12.792854228644991,0.10818157,149.605,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449.415
5.785,0.038749536,262.0252,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4459.5284
11.8,0.113790879,185.3924,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,370.1848
12.792854228644991,0.065313024,47.1402,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1516.0266
12.5,0.057850699000000005,127.102,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,253.00400000000002
6.11,0.152813518,45.6086,2,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1025.9978
7.105,0.044771473,58.2562,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,592.562
8.5,0.09808323099999999,50.3324,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,675.1212
16.7,0.06121901,100.0384,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1970.7679999999998
17.1,0.047073322,138.6838,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2950.1598
8.325,0.029953313999999998,39.5138,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,568.5932
15.85,0.057850699000000005,55.1956,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1255.6988
12.792854228644991,0.040520754,153.934,1,1,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,153.134
12.792854228644991,0.052554508,190.3504,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1917.504
12.15,0.018514652,252.7698,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5834.4054
15.85,0.07871426,37.2506,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,493.3578
17.1,0.054197299000000004,83.5566,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1860.2452
15.5,0.103442268,144.847,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2433.499
14.15,0.095360186,172.3106,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3251.1014
12.792854228644991,0.053031857,149.1734,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4454.202
6.865,0.013990601,127.6652,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2841.6344
16.5,0.066237024,183.1292,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6385.022
14.5,0.089761211,159.4604,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2376.906
19.35,0.01863822,110.2544,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1677.816
8.51,0.016176344,192.1478,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1937.4779999999998
6.65,0.089196394,147.0734,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296.9468
7.39,0.092782895,252.6066,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2259.0594
10.895,0.0358031,130.3284,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2504.7396
8.63,0.028271345,170.5422,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2069.3064
7.75,0.043238822,92.5436,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1701.7848
12.15,0.037955309,62.8826,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,710.4086
18.25,0.08918608300000001,194.3452,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4502.1396
19.85,0.044566659,88.5856,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,703.0848
9.3,0.028638276,195.8136,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2138.5496
12.792854228644991,0.057762300999999995,237.3564,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2145.2076
5.98,0.075711199,55.6614,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,331.5684
12.792854228644991,0.027767577,82.1592,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,412.796
7.02,0.049865399000000005,82.925,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1165.15
7.72,0.052061483,76.7986,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1324.2762
5.925,0.09638705300000001,45.6086,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,356.8688
9.695,0.128176489,224.8404,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3600.6464
12.6,0.064110725,122.3414,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,243.6828
15.6,0.035561344,112.1518,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1821.6288
16.7,0.119647957,180.9976,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4165.2448
18.0,0.238831875,88.2514,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,88.5514
12.792854228644991,0.07567633900000001,190.4846,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,8789.8916
20.85,0.021416681,104.6306,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1149.8366
12.792854228644991,0.024766802,151.0392,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3281.0624
18.7,0.07069172900000001,230.201,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5742.525
12.792854228644991,0.030693309,228.0352,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,10306.584
18.85,0.055671582000000004,133.3284,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,263.6568
11.65,0.040507228,186.924,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2237.0879999999997
16.5,0.035626319,93.11200000000001,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,932.12
15.6,0.143688905,128.1994,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2184.4898
12.3,0.10654288599999999,173.2396,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3139.9128
12.792854228644991,0.208662546,231.83,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,466.06
10.65,0.024107056,56.6272,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,447.4176
16.2,0.104058452,102.499,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2063.98
10.5,0.048403392,48.2376,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,527.3136
12.792854228644991,0.026391402999999997,92.81200000000001,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2609.936
7.55,0.031007381,123.4072,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2082.6224
12.792854228644991,0.150672399,104.728,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2450.144
13.35,0.149598628,179.46599999999998,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3775.086
16.0,0.077290355,44.5086,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,713.7376
12.792854228644991,0.078758649,103.0016,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,202.4032
16.85,0.036359891,90.7488,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2263.72
8.185,0.046747070999999994,49.9692,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,837.5764
19.7,0.057850699000000005,125.9362,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1635.8706
10.8,0.041865848,189.7214,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5841.0634
12.6,0.031713126,172.5764,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1030.6584
16.7,0.07044068,216.885,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6275.165
13.1,0.006087409,185.0898,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1870.898
14.85,0.035456465,162.2578,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3690.5294
12.792854228644991,0.142107998,150.3734,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,296.9468
13.0,0.030064132,58.022,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,898.83
12.1,0.029781362999999998,146.9444,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1596.5884
11.3,0.056387854,245.4118,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6669.3186
10.0,0.038653608,245.4144,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7105.4176
20.6,0.083172413,121.0756,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1696.4584
11.5,0.020565921,86.054,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1384.864
11.8,0.008609602,114.8492,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1390.1904
8.895,0.121180705,177.037,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,176.437
9.3,0.174703862,104.0964,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1788.3388
12.792854228644991,0.12780038800000001,177.037,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4587.362
19.1,0.296713665,171.8422,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1034.6532
17.85,0.018125948,94.9094,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,761.6752
6.445,0.029859711,94.1436,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1418.154
12.65,0.116203156,53.5324,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,415.4592
13.15,0.09264951,157.8604,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3803.0496
12.792854228644991,0.081197035,121.7414,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,365.5242
15.0,0.049070182999999996,61.9168,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,767.0016
11.65,0.131394793,151.9024,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1669.8264
20.1,0.057850699000000005,152.2366,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,151.1366
17.35,0.057850699000000005,102.9016,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1922.8304
18.1,0.022526293,95.0094,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1713.7692
8.5,0.16383895099999998,51.3324,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,311.5944
14.1,0.11349714,56.1956,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1364.89
11.8,0.09418548300000001,126.2704,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2002.7264
6.035,0.14113846,155.0998,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3691.1952
12.792854228644991,0.164006137,113.2834,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,575.9169999999999
12.5,0.17314115,168.4448,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.4448
20.85,0.039555016,116.8808,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,820.2656
14.0,0.037580877,162.6526,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4275.7676
17.25,0.035064318,92.412,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1304.968
11.5,0.017678008000000002,129.2626,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1705.1138
6.675,0.041986639000000006,93.2462,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1480.7392
5.8,0.130955811,90.3172,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1338.2579999999998
8.895,0.026492726,208.4954,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6251.861999999999
7.67,0.185130961,32.9216,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,588.5672
10.895,0.026934673,106.12799999999999,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,319.584
8.21,0.057850699000000005,148.2392,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1491.392
8.575,0.023866079,107.12799999999999,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,958.752
7.75,0.043414959,93.1436,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1418.154
12.792854228644991,0.030554947000000002,41.876999999999995,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1125.202
12.792854228644991,0.023463124,190.6846,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9554.23
12.35,0.033951827000000004,197.2426,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2966.139
17.7,0.174228338,117.1834,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,691.1004
8.52,0.027169588999999997,151.0682,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1829.6184
18.2,0.16306529999999997,43.3086,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,758.3462
12.792854228644991,0.058444175999999994,73.0696,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223.7088
16.0,0.057049301,225.9404,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1350.2424
8.63,0.032960823,115.0518,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1366.2216
10.8,0.057850699000000005,40.7138,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,406.13800000000003
18.75,0.053025370999999995,192.5504,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2109.2544
5.78,0.096306016,161.9552,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2111.9176
13.8,0.014762987,90.7172,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1338.2579999999998
17.75,0.067446626,184.72400000000002,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1677.816
11.5,0.042173667000000005,194.68200000000002,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2316.984
11.8,0.008578539,117.6492,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1158.492
15.1,0.056155909000000004,140.5496,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2681.8424
12.792854228644991,0.305305397,116.6834,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,460.7336
8.85,0.11257118699999999,122.0388,3,3,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1609.9044
12.6,0.083221904,174.5054,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2626.5809999999997
13.8,0.064195136,75.8012,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1138.518
6.115,0.0070552919999999995,188.653,2,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3605.3070000000002
17.25,0.070703828,170.3764,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.5528
12.792854228644991,0.102941345,142.047,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2719.7929999999997
6.26,0.009887927,150.7366,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2418.1856
13.5,0.101231721,86.25399999999999,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173.108
19.6,0.069112952,90.1514,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,442.75699999999995
12.792854228644991,0.138846289,263.7884,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1324.942
11.5,0.171050595,126.3704,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3880.2824
14.65,0.057850699000000005,54.9614,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.614
8.89,0.005496816,102.8016,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1012.0160000000001
8.02,0.033259081,154.2972,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1090.5804
18.7,0.09209592400000001,183.3292,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2006.7212
7.405,0.015295536,89.7146,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,547.2876
5.98,0.043526599000000006,148.4418,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2354.2688
12.792854228644991,0.049435598,209.7586,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5487.5236
12.792854228644991,0.027610698,149.5366,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,604.5464
15.2,0.012141036000000001,48.7034,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,680.4476
12.1,0.029949818,146.3444,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3773.7544
12.792854228644991,0.053939315,52.1008,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,50.6008
9.285,0.057850699000000005,161.5578,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4653.2762
12.792854228644991,0.073541072,192.282,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,386.164
8.155,0.199935881,188.453,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379.506
9.3,0.04303334599999999,89.4172,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1159.8236
13.85,0.034570357,117.4492,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3243.7776
16.7,0.054739692,65.7168,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1086.5856
11.15,0.105471384,105.8648,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1973.4312
16.7,0.042610897,117.2782,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,715.0692
17.0,0.126758324,124.5362,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1132.5258
7.365,0.042524835,228.372,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4527.44
16.5,0.07381378799999999,207.2638,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5383.6588
13.8,0.097251621,245.7802,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.6802
12.792854228644991,0.014008751000000002,171.3422,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,862.211
18.7,0.02442574,52.9324,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9324
7.905,0.010012319,250.4408,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3004.0896
13.65,0.18445404399999998,211.4902,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4035.4138
17.6,0.105042025,163.8868,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3111.9492
15.5,0.053589594000000004,44.177,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,173.108
17.25,0.125734578,41.748000000000005,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,199.74
6.89,0.136705075,194.882,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4440.8859999999995
7.81,0.03412912,165.1158,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1838.2738
20.2,0.10031931699999999,188.6898,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3367.6164
12.792854228644991,0.033737273,56.6614,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,607.8754
10.3,0.030569229,113.1176,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4695.2216
4.635,0.14086247,126.4994,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1670.4922
6.465,0.208397715,265.2884,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,264.9884
12.792854228644991,0.039751236,176.9028,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,708.4112
6.61,0.057850699000000005,186.4898,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2993.4368
12.792854228644991,0.127416049,167.4816,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1006.6896
9.1,0.291438755,126.8362,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125.8362
5.15,0.06112617,122.5388,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,371.5164
12.792854228644991,0.056328717,63.9168,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1597.92
18.0,0.03901099,147.7418,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4119.9704
10.1,0.09386236199999999,115.9492,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,231.6984
12.792854228644991,0.015485016,185.6266,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4979.5182
12.792854228644991,0.033276066,153.8314,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3723.1536
8.21,0.010781158,149.9392,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1938.8096
7.81,0.067730081,242.6486,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2199.1374
12.15,0.018410515,252.1698,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2283.0282
19.35,0.083079826,80.3644,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,157.1288
15.6,0.17624403800000002,173.6764,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,515.3292
7.365,0.16021655199999998,93.512,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1677.816
9.5,0.04867632400000001,187.7898,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2057.9878
12.792854228644991,0.070103425,179.4344,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5888.3352
5.73,0.045556680999999995,85.3882,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1288.323
15.1,0.076193763,89.78299999999999,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2247.075
6.765,0.08718748800000001,105.5306,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1567.9589999999998
14.85,0.035311852000000005,160.9578,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4813.734
6.11,0.103080901,131.2968,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1957.4520000000002
20.1,0.075049323,110.4228,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1105.228
5.73,0.045463870999999996,85.2882,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2061.3168
12.792854228644991,0.015944801,249.5092,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6474.2392
6.785,0.022974812,208.7928,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5890.9984
8.645,0.021629781,51.9982,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,999.3658
12.792854228644991,0.032516546,188.8214,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,753.6856
15.6,0.08103643599999999,112.3544,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2572.6512
7.76,0.059472609,98.77,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1298.31
9.195,0.047081397999999997,51.1666,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1179.1318
9.8,0.047260402,102.8016,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1922.8304
18.25,0.148673586,197.2452,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195.7452
21.25,0.15601263099999998,177.33700000000002,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2822.992
7.235,0.077011493,117.3492,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1506.0396
20.25,0.07614605,197.0794,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4681.9056
12.792854228644991,0.135836915,93.8094,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3237.1196
12.792854228644991,0.030062224,154.3656,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2471.4496
18.0,0.008575615,80.2618,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,644.4944
7.02,0.081096635,148.4734,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3563.3616
15.1,0.100060762,144.0786,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2600.6148
8.68,0.008834023,100.0384,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2266.3832
21.2,0.007069661999999999,175.7738,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1911.5118
16.6,0.046161923,176.6344,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,356.8688
12.15,0.079592733,37.3506,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,645.1602
16.25,0.025776993999999998,169.9474,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2863.6058
11.5,0.020960615,133.2942,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2649.884
12.792854228644991,0.057850699000000005,87.3882,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1374.2112
13.15,0.020715913,83.5566,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1268.349
5.465,0.048801674,132.1626,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1573.9512
